,condition,environment,bootstraps
31634,big,mailbox,14.142857142857142
31635,big,mailbox,11.833333333333334
31636,big,mailbox,12.714285714285714
31637,big,mailbox,12.363636363636363
31638,big,mailbox,8.555555555555555
31639,big,mailbox,16.11111111111111
31640,big,mailbox,14.285714285714286
31641,big,mailbox,8.666666666666666
31642,big,mailbox,13.75
31643,big,mailbox,13.333333333333334
31644,big,mailbox,13.11111111111111
31645,big,mailbox,11.636363636363637
31646,big,mailbox,10.75
31647,big,mailbox,16.714285714285715
31648,big,mailbox,10.5
31649,big,mailbox,11.333333333333334
31650,big,mailbox,11.363636363636363
31651,big,mailbox,12.88888888888889
31652,big,mailbox,15.714285714285714
31653,big,mailbox,10.428571428571429
31654,big,mailbox,19.0
31655,big,mailbox,13.11111111111111
31656,big,mailbox,14.857142857142858
31657,big,mailbox,16.555555555555557
31658,big,mailbox,16.333333333333332
31659,big,mailbox,15.909090909090908
31660,big,mailbox,11.0
31661,big,mailbox,16.666666666666668
31662,big,mailbox,9.2
31663,big,mailbox,12.555555555555555
31664,big,mailbox,11.0
31665,big,mailbox,15.285714285714286
31666,big,mailbox,14.714285714285714
31667,big,mailbox,13.714285714285714
31668,big,mailbox,14.285714285714286
31669,big,mailbox,12.555555555555555
31670,big,mailbox,15.88888888888889
31671,big,mailbox,10.714285714285714
31672,big,mailbox,13.0
31673,big,mailbox,13.11111111111111
31674,big,mailbox,10.875
31675,big,mailbox,14.818181818181818
31676,big,mailbox,12.777777777777779
31677,big,mailbox,11.909090909090908
31678,big,mailbox,16.8
31679,big,mailbox,14.666666666666666
31680,big,mailbox,12.0
31681,big,mailbox,14.272727272727273
31682,big,mailbox,12.090909090909092
31683,big,mailbox,10.285714285714286
31684,big,mailbox,14.857142857142858
31685,big,mailbox,13.75
31686,big,mailbox,13.0
31687,big,mailbox,13.555555555555555
31688,big,mailbox,13.555555555555555
31689,big,mailbox,12.0
31690,big,mailbox,14.090909090909092
31691,big,mailbox,14.285714285714286
31692,big,mailbox,13.1
31693,big,mailbox,13.571428571428571
31694,big,mailbox,14.363636363636363
31695,big,mailbox,14.0
31696,big,mailbox,13.857142857142858
31697,big,mailbox,13.0
31698,big,mailbox,13.428571428571429
31699,big,mailbox,12.0
31700,big,mailbox,9.9
31701,big,mailbox,15.0
31702,big,mailbox,13.375
31703,big,mailbox,15.571428571428571
31704,big,mailbox,15.333333333333334
31705,big,mailbox,13.0
31706,big,mailbox,11.25
31707,big,mailbox,11.0
31708,big,mailbox,11.2
31709,big,mailbox,14.2
31710,big,mailbox,11.666666666666666
31711,big,mailbox,14.833333333333334
31712,big,mailbox,13.428571428571429
31713,big,mailbox,13.875
31714,big,mailbox,14.636363636363637
31715,big,mailbox,10.8
31716,big,mailbox,13.285714285714286
31717,big,mailbox,11.8
31718,big,mailbox,10.857142857142858
31719,big,mailbox,13.666666666666666
31720,big,mailbox,14.727272727272727
31721,big,mailbox,11.6
31722,big,mailbox,13.857142857142858
31723,big,mailbox,14.666666666666666
31724,big,mailbox,13.857142857142858
31725,big,mailbox,13.714285714285714
31726,big,mailbox,15.0
31727,big,mailbox,11.4
31728,big,mailbox,12.2
31729,big,mailbox,14.142857142857142
31730,big,mailbox,18.428571428571427
31731,big,mailbox,15.8
31732,big,mailbox,13.11111111111111
31733,big,mailbox,11.8
31734,big,mailbox,15.0
31735,big,mailbox,15.454545454545455
31736,big,mailbox,14.0
31737,big,mailbox,13.0
31738,big,mailbox,13.8
31739,big,mailbox,13.11111111111111
31740,big,mailbox,12.666666666666666
31741,big,mailbox,14.6
31742,big,mailbox,14.25
31743,big,mailbox,13.6
31744,big,mailbox,14.416666666666666
31745,big,mailbox,15.444444444444445
31746,big,mailbox,14.9
31747,big,mailbox,13.555555555555555
31748,big,mailbox,14.7
31749,big,mailbox,12.5
31750,big,mailbox,15.777777777777779
31751,big,mailbox,9.11111111111111
31752,big,mailbox,10.571428571428571
31753,big,mailbox,10.857142857142858
31754,big,mailbox,12.777777777777779
31755,big,mailbox,14.181818181818182
31756,big,mailbox,11.0
31757,big,mailbox,13.428571428571429
31758,big,mailbox,15.444444444444445
31759,big,mailbox,14.428571428571429
31760,big,mailbox,10.8
31761,big,mailbox,12.538461538461538
31762,big,mailbox,13.0
31763,big,mailbox,12.555555555555555
31764,big,mailbox,13.545454545454545
31765,big,mailbox,12.285714285714286
31766,big,mailbox,15.0
31767,big,mailbox,13.375
31768,big,mailbox,14.272727272727273
31769,big,mailbox,13.222222222222221
31770,big,mailbox,13.222222222222221
31771,big,mailbox,12.9
31772,big,mailbox,11.6
31773,big,mailbox,10.714285714285714
31774,big,mailbox,10.75
31775,big,mailbox,12.461538461538462
31776,big,mailbox,12.11111111111111
31777,big,mailbox,16.22222222222222
31778,big,mailbox,14.0
31779,big,mailbox,15.9
31780,big,mailbox,14.285714285714286
31781,big,mailbox,11.333333333333334
31782,big,mailbox,16.333333333333332
31783,big,mailbox,12.0
31784,big,mailbox,12.777777777777779
31785,big,mailbox,11.0
31786,big,mailbox,13.11111111111111
31787,big,mailbox,13.0
31788,big,mailbox,14.454545454545455
31789,big,mailbox,13.909090909090908
31790,big,mailbox,12.6
31791,big,mailbox,9.571428571428571
31792,big,mailbox,14.076923076923077
31793,big,mailbox,10.363636363636363
31794,big,mailbox,14.777777777777779
31795,big,mailbox,12.9
31796,big,mailbox,15.733333333333333
31797,big,mailbox,12.625
31798,big,mailbox,14.142857142857142
31799,big,mailbox,14.0
31800,big,mailbox,13.0
31801,big,mailbox,14.857142857142858
31802,big,mailbox,13.785714285714286
31803,big,mailbox,15.222222222222221
31804,big,mailbox,14.857142857142858
31805,big,mailbox,10.857142857142858
31806,big,mailbox,17.0
31807,big,mailbox,17.083333333333332
31808,big,mailbox,11.4
31809,big,mailbox,9.555555555555555
31810,big,mailbox,15.545454545454545
31811,big,mailbox,11.0
31812,big,mailbox,14.571428571428571
31813,big,mailbox,13.444444444444445
31814,big,mailbox,14.428571428571429
31815,big,mailbox,18.0
31816,big,mailbox,13.666666666666666
31817,big,mailbox,10.428571428571429
31818,big,mailbox,12.571428571428571
31819,big,mailbox,12.444444444444445
31820,big,mailbox,14.714285714285714
31821,big,mailbox,13.714285714285714
31822,big,mailbox,11.6
31823,big,mailbox,16.5
31824,big,mailbox,14.285714285714286
31825,big,mailbox,10.25
31826,big,mailbox,14.8
31827,big,mailbox,15.142857142857142
31828,big,mailbox,10.857142857142858
31829,big,mailbox,14.571428571428571
31830,big,mailbox,14.0
31831,big,mailbox,11.714285714285714
31832,big,mailbox,10.142857142857142
31833,big,mailbox,14.142857142857142
31834,big,mailbox,10.714285714285714
31835,big,mailbox,13.444444444444445
31836,big,mailbox,14.8
31837,big,mailbox,8.4
31838,big,mailbox,16.8
31839,big,mailbox,10.8
31840,big,mailbox,16.5
31841,big,mailbox,10.285714285714286
31842,big,mailbox,13.0
31843,big,mailbox,16.6
31844,big,mailbox,10.8
31845,big,mailbox,15.5
31846,big,mailbox,15.333333333333334
31847,big,mailbox,14.285714285714286
31848,big,mailbox,12.5
31849,big,mailbox,16.4
31850,big,mailbox,12.3
31851,big,mailbox,16.142857142857142
31852,big,mailbox,12.0
31853,big,mailbox,16.7
31854,big,mailbox,13.3
31855,big,mailbox,14.714285714285714
31856,big,mailbox,12.0
31857,big,mailbox,10.714285714285714
31858,big,mailbox,12.777777777777779
31859,big,mailbox,15.555555555555555
31860,big,mailbox,11.0
31861,big,mailbox,12.818181818181818
31862,big,mailbox,15.333333333333334
31863,big,mailbox,16.2
31864,big,mailbox,10.714285714285714
31865,big,mailbox,11.818181818181818
31866,big,mailbox,11.166666666666666
31867,big,mailbox,15.666666666666666
31868,big,mailbox,16.0
31869,big,mailbox,16.22222222222222
31870,big,mailbox,9.6
31871,big,mailbox,10.428571428571429
31872,big,mailbox,16.0
31873,big,mailbox,15.0
31874,big,mailbox,14.75
31875,big,mailbox,13.11111111111111
31876,big,mailbox,15.8
31877,big,mailbox,13.0
31878,big,mailbox,16.333333333333332
31879,big,mailbox,9.666666666666666
31880,big,mailbox,13.222222222222221
31881,big,mailbox,13.9
31882,big,mailbox,13.11111111111111
31883,big,mailbox,13.333333333333334
31884,big,mailbox,13.090909090909092
31885,big,mailbox,11.25
31886,big,mailbox,10.8
31887,big,mailbox,11.0
31888,big,mailbox,15.333333333333334
31889,big,mailbox,9.666666666666666
31890,big,mailbox,16.428571428571427
31891,big,mailbox,15.11111111111111
31892,big,mailbox,12.76923076923077
31893,big,mailbox,13.555555555555555
31894,big,mailbox,11.333333333333334
31895,big,mailbox,13.444444444444445
31896,big,mailbox,14.142857142857142
31897,big,mailbox,15.0
31898,big,mailbox,13.75
31899,big,mailbox,14.0
31900,big,mailbox,14.0
31901,big,mailbox,14.285714285714286
31902,big,mailbox,14.857142857142858
31903,big,mailbox,15.444444444444445
31904,big,mailbox,17.285714285714285
31905,big,mailbox,15.88888888888889
31906,big,mailbox,12.555555555555555
31907,big,mailbox,11.5
31908,big,mailbox,11.333333333333334
31909,big,mailbox,11.0
31910,big,mailbox,14.571428571428571
31911,big,mailbox,10.571428571428571
31912,big,mailbox,9.666666666666666
31913,big,mailbox,11.2
31914,big,mailbox,17.571428571428573
31915,big,mailbox,16.2
31916,big,mailbox,15.181818181818182
31917,big,mailbox,14.363636363636363
31918,big,mailbox,16.8
31919,big,mailbox,13.214285714285714
31920,big,mailbox,15.0
31921,big,mailbox,13.5
31922,big,mailbox,14.363636363636363
31923,big,mailbox,11.727272727272727
31924,big,mailbox,12.666666666666666
31925,big,mailbox,15.11111111111111
31926,big,mailbox,13.666666666666666
31927,big,mailbox,8.571428571428571
31928,big,mailbox,10.6
31929,big,mailbox,12.666666666666666
31930,big,mailbox,11.714285714285714
31931,big,mailbox,11.0
31932,big,mailbox,14.571428571428571
31933,big,mailbox,10.857142857142858
31934,big,mailbox,11.8
31935,big,mailbox,17.571428571428573
31936,big,mailbox,10.8
31937,big,mailbox,15.222222222222221
31938,big,mailbox,16.11111111111111
31939,big,mailbox,12.714285714285714
31940,big,mailbox,15.11111111111111
31941,big,mailbox,17.0
31942,big,mailbox,15.555555555555555
31943,big,mailbox,10.6
31944,big,mailbox,15.0
31945,big,mailbox,14.818181818181818
31946,big,mailbox,15.083333333333334
31947,big,mailbox,11.166666666666666
31948,big,mailbox,14.857142857142858
31949,big,mailbox,10.857142857142858
31950,big,mailbox,10.88888888888889
31951,big,mailbox,14.285714285714286
31952,big,mailbox,12.272727272727273
31953,big,mailbox,11.88888888888889
31954,big,mailbox,8.857142857142858
31955,big,mailbox,14.8
31956,big,mailbox,13.11111111111111
31957,big,mailbox,15.454545454545455
31958,big,mailbox,14.75
31959,big,mailbox,15.777777777777779
31960,big,mailbox,14.25
31961,big,mailbox,15.444444444444445
31962,big,mailbox,13.88888888888889
31963,big,mailbox,13.714285714285714
31964,big,mailbox,14.818181818181818
31965,big,mailbox,16.727272727272727
31966,big,mailbox,15.909090909090908
31967,big,mailbox,13.222222222222221
31968,big,mailbox,9.11111111111111
31969,big,mailbox,10.666666666666666
31970,big,mailbox,13.5
31971,big,mailbox,15.538461538461538
31972,big,mailbox,11.666666666666666
31973,big,mailbox,12.444444444444445
31974,big,mailbox,15.0
31975,big,mailbox,12.777777777777779
31976,big,mailbox,15.9
31977,big,mailbox,15.181818181818182
31978,big,mailbox,13.583333333333334
31979,big,mailbox,15.6
31980,big,mailbox,15.0
31981,big,mailbox,13.0
31982,big,mailbox,14.0
31983,big,mailbox,15.0
31984,big,mailbox,15.444444444444445
31985,big,mailbox,10.285714285714286
31986,big,mailbox,12.0
31987,big,mailbox,14.714285714285714
31988,big,mailbox,16.333333333333332
31989,big,mailbox,10.857142857142858
31990,big,mailbox,14.0
31991,big,mailbox,17.8
31992,big,mailbox,17.428571428571427
31993,big,mailbox,15.384615384615385
31994,big,mailbox,11.2
31995,big,mailbox,14.142857142857142
31996,big,mailbox,11.777777777777779
31997,big,mailbox,11.666666666666666
31998,big,mailbox,14.090909090909092
31999,big,mailbox,13.125
32000,big,microwave,17.0
32001,big,microwave,12.88888888888889
32002,big,microwave,11.0
32003,big,microwave,14.333333333333334
32004,big,microwave,10.0
32005,big,microwave,10.0
32006,big,microwave,10.0
32007,big,microwave,16.142857142857142
32008,big,microwave,13.142857142857142
32009,big,microwave,17.428571428571427
32010,big,microwave,14.2
32011,big,microwave,10.571428571428571
32012,big,microwave,13.333333333333334
32013,big,microwave,14.0
32014,big,microwave,16.857142857142858
32015,big,microwave,15.2
32016,big,microwave,14.4
32017,big,microwave,11.0
32018,big,microwave,11.2
32019,big,microwave,16.666666666666668
32020,big,microwave,14.555555555555555
32021,big,microwave,13.857142857142858
32022,big,microwave,13.714285714285714
32023,big,microwave,14.142857142857142
32024,big,microwave,16.142857142857142
32025,big,microwave,14.444444444444445
32026,big,microwave,16.555555555555557
32027,big,microwave,16.4
32028,big,microwave,14.0
32029,big,microwave,14.7
32030,big,microwave,13.11111111111111
32031,big,microwave,16.857142857142858
32032,big,microwave,15.5
32033,big,microwave,14.8
32034,big,microwave,13.6
32035,big,microwave,14.9
32036,big,microwave,16.5
32037,big,microwave,19.0
32038,big,microwave,11.142857142857142
32039,big,microwave,14.142857142857142
32040,big,microwave,12.428571428571429
32041,big,microwave,13.857142857142858
32042,big,microwave,13.571428571428571
32043,big,microwave,16.2
32044,big,microwave,17.0
32045,big,microwave,14.428571428571429
32046,big,microwave,11.454545454545455
32047,big,microwave,12.454545454545455
32048,big,microwave,17.714285714285715
32049,big,microwave,11.0
32050,big,microwave,14.25
32051,big,microwave,12.0
32052,big,microwave,14.6
32053,big,microwave,13.714285714285714
32054,big,microwave,14.571428571428571
32055,big,microwave,14.428571428571429
32056,big,microwave,17.333333333333332
32057,big,microwave,11.0
32058,big,microwave,12.125
32059,big,microwave,11.166666666666666
32060,big,microwave,16.4
32061,big,microwave,14.11111111111111
32062,big,microwave,13.0
32063,big,microwave,13.714285714285714
32064,big,microwave,18.333333333333332
32065,big,microwave,16.4
32066,big,microwave,11.666666666666666
32067,big,microwave,13.0
32068,big,microwave,16.0
32069,big,microwave,15.142857142857142
32070,big,microwave,14.2
32071,big,microwave,13.090909090909092
32072,big,microwave,12.8
32073,big,microwave,13.88888888888889
32074,big,microwave,14.333333333333334
32075,big,microwave,10.571428571428571
32076,big,microwave,12.444444444444445
32077,big,microwave,11.2
32078,big,microwave,13.4
32079,big,microwave,20.8
32080,big,microwave,15.333333333333334
32081,big,microwave,14.333333333333334
32082,big,microwave,15.636363636363637
32083,big,microwave,13.428571428571429
32084,big,microwave,16.0
32085,big,microwave,11.2
32086,big,microwave,13.428571428571429
32087,big,microwave,14.555555555555555
32088,big,microwave,16.22222222222222
32089,big,microwave,14.88888888888889
32090,big,microwave,14.75
32091,big,microwave,13.714285714285714
32092,big,microwave,15.428571428571429
32093,big,microwave,15.8
32094,big,microwave,15.4
32095,big,microwave,9.0
32096,big,microwave,19.333333333333332
32097,big,microwave,16.6
32098,big,microwave,18.666666666666668
32099,big,microwave,16.09090909090909
32100,big,microwave,14.285714285714286
32101,big,microwave,13.857142857142858
32102,big,microwave,11.0
32103,big,microwave,14.0
32104,big,microwave,17.2
32105,big,microwave,14.6
32106,big,microwave,14.142857142857142
32107,big,microwave,13.714285714285714
32108,big,microwave,15.2
32109,big,microwave,13.818181818181818
32110,big,microwave,14.2
32111,big,microwave,15.0
32112,big,microwave,14.6
32113,big,microwave,16.214285714285715
32114,big,microwave,16.142857142857142
32115,big,microwave,16.857142857142858
32116,big,microwave,16.285714285714285
32117,big,microwave,17.0
32118,big,microwave,16.0
32119,big,microwave,11.0
32120,big,microwave,13.428571428571429
32121,big,microwave,18.333333333333332
32122,big,microwave,16.4
32123,big,microwave,15.571428571428571
32124,big,microwave,15.0
32125,big,microwave,16.4
32126,big,microwave,16.818181818181817
32127,big,microwave,14.777777777777779
32128,big,microwave,10.6
32129,big,microwave,15.571428571428571
32130,big,microwave,11.4
32131,big,microwave,11.2
32132,big,microwave,11.777777777777779
32133,big,microwave,17.8
32134,big,microwave,17.0
32135,big,microwave,15.88888888888889
32136,big,microwave,14.88888888888889
32137,big,microwave,11.2
32138,big,microwave,13.333333333333334
32139,big,microwave,14.3
32140,big,microwave,16.6
32141,big,microwave,16.4
32142,big,microwave,16.4
32143,big,microwave,18.285714285714285
32144,big,microwave,17.428571428571427
32145,big,microwave,12.285714285714286
32146,big,microwave,14.285714285714286
32147,big,microwave,11.2
32148,big,microwave,16.0
32149,big,microwave,13.4
32150,big,microwave,13.0
32151,big,microwave,11.2
32152,big,microwave,13.714285714285714
32153,big,microwave,11.2
32154,big,microwave,13.857142857142858
32155,big,microwave,13.0
32156,big,microwave,11.6
32157,big,microwave,11.4
32158,big,microwave,13.714285714285714
32159,big,microwave,13.666666666666666
32160,big,microwave,11.8
32161,big,microwave,13.8
32162,big,microwave,17.0
32163,big,microwave,13.857142857142858
32164,big,microwave,11.0
32165,big,microwave,13.272727272727273
32166,big,microwave,15.333333333333334
32167,big,microwave,16.714285714285715
32168,big,microwave,13.571428571428571
