block,RT,image,position,response,order,environment,condition,location,binary,label
56,384,bird18,8,1,3,bird,b,outdoor,1,picnictable
57,462,bird25,1,1,3,bird,b,outdoor,1,picnictable
58,879,bird11,15,-1,3,bird,b,outdoor,0,picnictable
59,558,bird05,21,-1,3,bird,b,outdoor,0,picnictable
60,401,bird16,10,1,3,bird,b,outdoor,1,picnictable
61,504,mailbox19,7,1,3,mailbox,b,outdoor,1,house
62,325,mailbox17,9,-1,3,mailbox,b,outdoor,0,house
63,407,mailbox22,4,1,3,mailbox,b,outdoor,1,house
64,656,mailbox13,13,-1,3,mailbox,b,outdoor,0,house
65,898,mailbox18,8,-1,3,mailbox,b,outdoor,0,house
66,256,frog20,6,1,3,frog,b,outdoor,1,bridge
67,224,frog14,12,-1,3,frog,b,outdoor,0,bridge
68,584,frog09,17,-1,3,frog,b,outdoor,0,bridge
69,332,frog08,18,-1,3,frog,b,outdoor,0,bridge
70,445,frog23,3,1,3,frog,b,outdoor,1,bridge
71,598,cactus12,14,-1,3,cactus,b,outdoor,0,car
72,501,cactus04,22,1,3,cactus,b,outdoor,1,car
73,957,cactus11,15,1,3,cactus,b,outdoor,1,car
74,456,cactus01,25,-1,3,cactus,b,outdoor,0,car
75,281,cactus14,12,1,3,cactus,b,outdoor,1,car
76,602,bottle20,6,1,3,bottle,b,outdoor,1,flower
77,30,bottle12,14,1,3,bottle,b,outdoor,1,flower
78,668,bottle04,22,-1,3,bottle,b,outdoor,0,flower
79,812,bottle16,10,1,3,bottle,b,outdoor,1,flower
80,431,bottle15,11,-1,3,bottle,b,outdoor,0,flower
81,277,ashtray11,15,1,3,ashtray,b,outdoor,1,table
82,309,ashtray19,7,1,3,ashtray,b,outdoor,1,table
83,338,ashtray02,24,-1,3,ashtray,b,outdoor,0,table
84,283,ashtray10,16,-1,3,ashtray,b,outdoor,0,table
85,324,ashtray24,2,-1,3,ashtray,b,outdoor,0,table
86,702,mug21,5,-1,3,mug,b,outdoor,0,gascanister
87,292,mug05,21,1,3,mug,b,outdoor,1,gascanister
88,763,mug01,25,1,3,mug,b,outdoor,1,gascanister
89,293,mug14,12,1,3,mug,b,outdoor,1,gascanister
90,349,mug24,2,1,3,mug,b,outdoor,1,gascanister
91,1044,axe09,17,1,3,axe,b,outdoor,1,stump
92,330,axe12,14,-1,3,axe,b,outdoor,0,stump
93,724,axe20,6,-1,3,axe,b,outdoor,0,stump
94,335,axe23,3,1,3,axe,b,outdoor,1,stump
95,398,axe01,25,1,3,axe,b,outdoor,1,stump
96,1040,package02,24,-1,3,package,b,outdoor,0,frontdoor
97,486,package25,1,1,3,package,b,outdoor,1,frontdoor
98,415,package13,13,1,3,package,b,outdoor,1,frontdoor
99,378,package08,18,-1,3,package,b,outdoor,0,frontdoor
100,287,package07,19,-1,3,package,b,outdoor,0,frontdoor
1,316,soap16,10,1,3,soap,b,indoor,1,rug
2,769,soap19,7,1,3,soap,b,indoor,1,rug
3,1717,soap11,15,-1,3,soap,b,indoor,0,rug
4,479,soap25,1,1,3,soap,b,indoor,1,rug
5,697,soap17,9,1,3,soap,b,indoor,1,rug
6,513,microwave24,2,1,3,microwave,b,indoor,1,orange
7,374,microwave13,13,1,3,microwave,b,indoor,1,orange
8,223,microwave18,8,1,3,microwave,b,indoor,1,orange
9,305,microwave14,12,-1,3,microwave,b,indoor,0,orange
10,225,microwave06,20,-1,3,microwave,b,indoor,0,orange
11,546,lamp12,14,1,3,lamp,b,indoor,1,window
12,980,lamp08,18,-1,3,lamp,b,indoor,0,window
13,555,lamp01,25,1,3,lamp,b,indoor,1,window
14,341,lamp23,3,1,3,lamp,b,indoor,1,window
15,1583,lamp21,5,1,3,lamp,b,indoor,1,window
16,736,firealarm11,15,-1,3,firealarm,b,indoor,0,chalkboard
17,382,firealarm15,11,-1,3,firealarm,b,indoor,0,chalkboard
18,879,firealarm24,2,1,3,firealarm,b,indoor,1,chalkboard
19,723,firealarm03,23,1,3,firealarm,b,indoor,1,chalkboard
20,326,firealarm02,24,-1,3,firealarm,b,indoor,0,chalkboard
21,243,candle23,3,1,3,candle,b,indoor,1,clock
22,1014,candle09,17,-1,3,candle,b,indoor,0,clock
23,319,candle01,25,-1,3,candle,b,indoor,0,clock
24,1296,candle25,1,1,3,candle,b,indoor,1,clock
25,352,candle07,19,-1,3,candle,b,indoor,0,clock
26,577,vase13,13,1,3,vase,b,indoor,1,pedestal
27,197,vase03,23,-1,3,vase,b,indoor,0,pedestal
28,383,vase19,7,-1,3,vase,b,indoor,0,pedestal
29,291,vase05,21,-1,3,vase,b,indoor,0,pedestal
30,437,vase14,12,1,3,vase,b,indoor,1,pedestal
31,423,kettle18,8,1,3,kettle,b,indoor,1,stove
32,398,kettle15,11,1,3,kettle,b,indoor,1,stove
33,334,kettle10,16,1,3,kettle,b,indoor,1,stove
34,617,kettle20,6,1,3,kettle,b,indoor,1,stove
35,781,kettle11,15,-1,3,kettle,b,indoor,0,stove
36,399,dvdplayer23,3,1,3,dvdplayer,b,indoor,1,remote
37,582,dvdplayer12,14,-1,3,dvdplayer,b,indoor,0,remote
38,280,dvdplayer04,22,-1,3,dvdplayer,b,indoor,0,remote
39,404,dvdplayer16,10,-1,3,dvdplayer,b,indoor,0,remote
40,1867,dvdplayer21,5,1,3,dvdplayer,b,indoor,1,remote
41,263,mouse08,18,-1,3,mouse,b,indoor,0,keyboard
42,764,mouse22,4,1,3,mouse,b,indoor,1,keyboard
43,1741,mouse17,9,1,3,mouse,b,indoor,1,keyboard
44,992,mouse04,22,1,3,mouse,b,indoor,1,keyboard
45,344,mouse16,10,-1,3,mouse,b,indoor,0,keyboard
46,380,pottedplant02,24,-1,3,pottedplant,b,indoor,0,television
47,444,pottedplant12,14,1,3,pottedplant,b,indoor,1,television
48,419,pottedplant24,2,-1,3,pottedplant,b,indoor,0,television
49,361,pottedplant05,21,-1,3,pottedplant,b,indoor,0,television
50,511,pottedplant06,20,-1,3,pottedplant,b,indoor,0,television
51,770,pitchfork19,7,1,3,pitchfork,b,outdoor,1,barn
52,1158,pitchfork10,16,1,3,pitchfork,b,outdoor,1,barn
53,1237,pitchfork07,19,1,3,pitchfork,b,outdoor,1,barn
54,1701,pitchfork03,23,1,3,pitchfork,b,outdoor,1,barn
55,232,pitchfork21,5,1,3,pitchfork,b,outdoor,1,barn
56,2401,bird18,8,1,3,bird,b,outdoor,1,picnictable
57,731,bird25,1,1,3,bird,b,outdoor,1,picnictable
58,1856,bird11,15,-1,3,bird,b,outdoor,0,picnictable
59,1204,bird05,21,-1,3,bird,b,outdoor,0,picnictable
60,516,bird16,10,1,3,bird,b,outdoor,1,picnictable
61,390,mailbox19,7,1,3,mailbox,b,outdoor,1,house
62,243,mailbox17,9,1,3,mailbox,b,outdoor,1,house
63,849,mailbox22,4,1,3,mailbox,b,outdoor,1,house
64,752,mailbox13,13,-1,3,mailbox,b,outdoor,0,house
65,222,mailbox18,8,1,3,mailbox,b,outdoor,1,house
66,499,frog20,6,1,3,frog,b,outdoor,1,bridge
67,1625,frog14,12,-1,3,frog,b,outdoor,0,bridge
68,1553,frog09,17,1,3,frog,b,outdoor,1,bridge
69,291,frog08,18,-1,3,frog,b,outdoor,0,bridge
70,642,frog23,3,1,3,frog,b,outdoor,1,bridge
71,369,cactus12,14,-1,3,cactus,b,outdoor,0,car
72,365,cactus04,22,-1,3,cactus,b,outdoor,0,car
73,1190,cactus11,15,1,3,cactus,b,outdoor,1,car
74,273,cactus01,25,-1,3,cactus,b,outdoor,0,car
75,489,cactus14,12,1,3,cactus,b,outdoor,1,car
76,407,bottle20,6,1,3,bottle,b,outdoor,1,flower
77,222,bottle12,14,1,3,bottle,b,outdoor,1,flower
78,244,bottle04,22,-1,3,bottle,b,outdoor,0,flower
79,318,bottle16,10,1,3,bottle,b,outdoor,1,flower
80,341,bottle15,11,1,3,bottle,b,outdoor,1,flower
81,252,ashtray11,15,1,3,ashtray,b,outdoor,1,table
82,1366,ashtray19,7,1,3,ashtray,b,outdoor,1,table
83,1111,ashtray02,24,1,3,ashtray,b,outdoor,1,table
84,197,ashtray10,16,1,3,ashtray,b,outdoor,1,table
85,411,ashtray24,2,1,3,ashtray,b,outdoor,1,table
86,1791,mug21,5,1,3,mug,b,outdoor,1,gascanister
87,711,mug05,21,1,3,mug,b,outdoor,1,gascanister
88,230,mug01,25,-1,3,mug,b,outdoor,0,gascanister
89,344,mug14,12,-1,3,mug,b,outdoor,0,gascanister
90,202,mug24,2,-1,3,mug,b,outdoor,0,gascanister
91,593,axe09,17,1,3,axe,b,outdoor,1,stump
92,331,axe12,14,1,3,axe,b,outdoor,1,stump
93,329,axe20,6,1,3,axe,b,outdoor,1,stump
94,226,axe23,3,1,3,axe,b,outdoor,1,stump
95,422,axe01,25,-1,3,axe,b,outdoor,0,stump
96,521,package02,24,-1,3,package,b,outdoor,0,frontdoor
97,141,package25,1,1,3,package,b,outdoor,1,frontdoor
98,1526,package13,13,-1,3,package,b,outdoor,0,frontdoor
99,479,package08,18,1,3,package,b,outdoor,1,frontdoor
100,578,package07,19,-1,3,package,b,outdoor,0,frontdoor
1,571,soap16,10,-1,3,soap,b,indoor,0,rug
2,530,soap19,7,1,3,soap,b,indoor,1,rug
3,517,soap11,15,-1,3,soap,b,indoor,0,rug
4,1381,soap25,1,1,3,soap,b,indoor,1,rug
5,1358,soap17,9,1,3,soap,b,indoor,1,rug
6,211,microwave24,2,1,3,microwave,b,indoor,1,orange
7,611,microwave13,13,-1,3,microwave,b,indoor,0,orange
8,2746,microwave18,8,-1,3,microwave,b,indoor,0,orange
9,2554,microwave14,12,1,3,microwave,b,indoor,1,orange
10,1156,microwave06,20,-1,3,microwave,b,indoor,0,orange
11,1379,lamp12,14,1,3,lamp,b,indoor,1,window
12,1113,lamp08,18,-1,3,lamp,b,indoor,0,window
13,974,lamp01,25,-1,3,lamp,b,indoor,0,window
14,1173,lamp23,3,1,3,lamp,b,indoor,1,window
15,588,lamp21,5,1,3,lamp,b,indoor,1,window
16,247,firealarm11,15,-1,3,firealarm,b,indoor,0,chalkboard
17,212,firealarm15,11,1,3,firealarm,b,indoor,1,chalkboard
18,1158,firealarm24,2,-1,3,firealarm,b,indoor,0,chalkboard
19,1225,firealarm03,23,1,3,firealarm,b,indoor,1,chalkboard
20,600,firealarm02,24,-1,3,firealarm,b,indoor,0,chalkboard
21,316,candle23,3,1,3,candle,b,indoor,1,clock
23,300,candle01,25,-1,3,candle,b,indoor,0,clock
24,518,candle25,1,1,3,candle,b,indoor,1,clock
25,302,candle07,19,-1,3,candle,b,indoor,0,clock
26,306,vase13,13,1,3,vase,b,indoor,1,pedestal
27,364,vase03,23,-1,3,vase,b,indoor,0,pedestal
28,344,vase19,7,1,3,vase,b,indoor,1,pedestal
29,1471,vase05,21,-1,3,vase,b,indoor,0,pedestal
30,25,vase14,12,-1,3,vase,b,indoor,0,pedestal
31,1561,kettle18,8,1,3,kettle,b,indoor,1,stove
32,676,kettle15,11,-1,3,kettle,b,indoor,0,stove
33,674,kettle10,16,-1,3,kettle,b,indoor,0,stove
34,822,kettle20,6,1,3,kettle,b,indoor,1,stove
36,1088,dvdplayer23,3,1,3,dvdplayer,b,indoor,1,remote
37,605,dvdplayer12,14,-1,3,dvdplayer,b,indoor,0,remote
38,218,dvdplayer04,22,-1,3,dvdplayer,b,indoor,0,remote
39,474,dvdplayer16,10,-1,3,dvdplayer,b,indoor,0,remote
40,43,dvdplayer21,5,1,3,dvdplayer,b,indoor,1,remote
41,710,mouse08,18,-1,3,mouse,b,indoor,0,keyboard
42,535,mouse22,4,-1,3,mouse,b,indoor,0,keyboard
43,1431,mouse17,9,-1,3,mouse,b,indoor,0,keyboard
44,190,mouse04,22,1,3,mouse,b,indoor,1,keyboard
45,1069,mouse16,10,-1,3,mouse,b,indoor,0,keyboard
46,944,pottedplant02,24,-1,3,pottedplant,b,indoor,0,television
47,849,pottedplant12,14,-1,3,pottedplant,b,indoor,0,television
48,68,pottedplant24,2,1,3,pottedplant,b,indoor,1,television
49,82,pottedplant05,21,-1,3,pottedplant,b,indoor,0,television
50,1042,pottedplant06,20,-1,3,pottedplant,b,indoor,0,television
51,803,pitchfork19,7,-1,3,pitchfork,b,outdoor,0,barn
52,354,pitchfork10,16,-1,3,pitchfork,b,outdoor,0,barn
53,478,pitchfork07,19,-1,3,pitchfork,b,outdoor,0,barn
54,678,pitchfork03,23,-1,3,pitchfork,b,outdoor,0,barn
55,257,pitchfork21,5,1,3,pitchfork,b,outdoor,1,barn
56,1756,bird18,8,-1,3,bird,b,outdoor,0,picnictable
57,562,bird25,1,1,3,bird,b,outdoor,1,picnictable
58,987,bird11,15,-1,3,bird,b,outdoor,0,picnictable
59,1628,bird05,21,-1,3,bird,b,outdoor,0,picnictable
60,317,bird16,10,1,3,bird,b,outdoor,1,picnictable
61,268,mailbox19,7,1,3,mailbox,b,outdoor,1,house
62,286,mailbox17,9,1,3,mailbox,b,outdoor,1,house
63,995,mailbox22,4,-1,3,mailbox,b,outdoor,0,house
64,676,mailbox13,13,-1,3,mailbox,b,outdoor,0,house
65,327,mailbox18,8,1,3,mailbox,b,outdoor,1,house
66,609,frog20,6,1,3,frog,b,outdoor,1,bridge
67,682,frog14,12,-1,3,frog,b,outdoor,0,bridge
68,361,frog09,17,1,3,frog,b,outdoor,1,bridge
69,548,frog08,18,-1,3,frog,b,outdoor,0,bridge
70,41,frog23,3,1,3,frog,b,outdoor,1,bridge
71,421,cactus12,14,1,3,cactus,b,outdoor,1,car
72,239,cactus04,22,1,3,cactus,b,outdoor,1,car
73,132,cactus11,15,-1,3,cactus,b,outdoor,0,car
76,243,bottle20,6,1,3,bottle,b,outdoor,1,flower
77,971,bottle12,14,-1,3,bottle,b,outdoor,0,flower
78,622,bottle04,22,-1,3,bottle,b,outdoor,0,flower
79,186,bottle16,10,1,3,bottle,b,outdoor,1,flower
80,700,bottle15,11,1,3,bottle,b,outdoor,1,flower
81,1098,ashtray11,15,-1,3,ashtray,b,outdoor,0,table
82,966,ashtray19,7,1,3,ashtray,b,outdoor,1,table
83,214,ashtray02,24,-1,3,ashtray,b,outdoor,0,table
84,820,ashtray10,16,-1,3,ashtray,b,outdoor,0,table
85,241,ashtray24,2,1,3,ashtray,b,outdoor,1,table
86,188,mug21,5,1,3,mug,b,outdoor,1,gascanister
87,23,mug05,21,-1,3,mug,b,outdoor,0,gascanister
88,115,mug01,25,-1,3,mug,b,outdoor,0,gascanister
89,265,mug14,12,-1,3,mug,b,outdoor,0,gascanister
90,58,mug24,2,1,3,mug,b,outdoor,1,gascanister
91,834,axe09,17,-1,3,axe,b,outdoor,0,stump
92,1070,axe12,14,-1,3,axe,b,outdoor,0,stump
93,992,axe20,6,-1,3,axe,b,outdoor,0,stump
94,502,axe23,3,1,3,axe,b,outdoor,1,stump
95,567,axe01,25,1,3,axe,b,outdoor,1,stump
96,307,package02,24,-1,3,package,b,outdoor,0,frontdoor
97,250,package25,1,1,3,package,b,outdoor,1,frontdoor
98,279,package13,13,1,3,package,b,outdoor,1,frontdoor
99,242,package08,18,-1,3,package,b,outdoor,0,frontdoor
100,250,package07,19,-1,3,package,b,outdoor,0,frontdoor
1,856,soap16,10,1,3,soap,b,indoor,1,rug
2,195,soap19,7,1,3,soap,b,indoor,1,rug
3,365,soap11,15,1,3,soap,b,indoor,1,rug
4,213,soap25,1,1,3,soap,b,indoor,1,rug
5,207,soap17,9,1,3,soap,b,indoor,1,rug
6,261,microwave24,2,1,3,microwave,b,indoor,1,orange
7,758,microwave13,13,-1,3,microwave,b,indoor,0,orange
8,380,microwave18,8,-1,3,microwave,b,indoor,0,orange
9,248,microwave14,12,-1,3,microwave,b,indoor,0,orange
10,252,microwave06,20,-1,3,microwave,b,indoor,0,orange
11,341,lamp12,14,1,3,lamp,b,indoor,1,window
12,1078,lamp08,18,1,3,lamp,b,indoor,1,window
13,875,lamp01,25,-1,3,lamp,b,indoor,0,window
14,1347,lamp23,3,1,3,lamp,b,indoor,1,window
15,2197,lamp21,5,-1,3,lamp,b,indoor,0,window
16,1226,firealarm11,15,-1,3,firealarm,b,indoor,0,chalkboard
17,219,firealarm15,11,1,3,firealarm,b,indoor,1,chalkboard
18,995,firealarm24,2,1,3,firealarm,b,indoor,1,chalkboard
19,1258,firealarm03,23,1,3,firealarm,b,indoor,1,chalkboard
20,250,firealarm02,24,-1,3,firealarm,b,indoor,0,chalkboard
21,312,candle23,3,1,3,candle,b,indoor,1,clock
22,407,candle09,17,1,3,candle,b,indoor,1,clock
23,833,candle01,25,-1,3,candle,b,indoor,0,clock
24,1609,candle25,1,-1,3,candle,b,indoor,0,clock
25,462,candle07,19,-1,3,candle,b,indoor,0,clock
26,434,vase13,13,1,3,vase,b,indoor,1,pedestal
27,479,vase03,23,-1,3,vase,b,indoor,0,pedestal
28,240,vase19,7,1,3,vase,b,indoor,1,pedestal
29,1556,vase05,21,-1,3,vase,b,indoor,0,pedestal
30,1455,vase14,12,1,3,vase,b,indoor,1,pedestal
31,419,kettle18,8,1,3,kettle,b,indoor,1,stove
32,503,kettle15,11,1,3,kettle,b,indoor,1,stove
33,431,kettle10,16,1,3,kettle,b,indoor,1,stove
35,187,kettle11,15,-1,3,kettle,b,indoor,0,stove
36,503,dvdplayer23,3,-1,3,dvdplayer,b,indoor,0,remote
37,1746,dvdplayer12,14,1,3,dvdplayer,b,indoor,1,remote
38,1349,dvdplayer04,22,-1,3,dvdplayer,b,indoor,0,remote
39,431,dvdplayer16,10,-1,3,dvdplayer,b,indoor,0,remote
40,201,dvdplayer21,5,-1,3,dvdplayer,b,indoor,0,remote
41,456,mouse08,18,-1,3,mouse,b,indoor,0,keyboard
42,508,mouse22,4,-1,3,mouse,b,indoor,0,keyboard
43,303,mouse17,9,1,3,mouse,b,indoor,1,keyboard
44,251,mouse04,22,-1,3,mouse,b,indoor,0,keyboard
45,1111,mouse16,10,-1,3,mouse,b,indoor,0,keyboard
46,2080,pottedplant02,24,-1,3,pottedplant,b,indoor,0,television
47,697,pottedplant12,14,-1,3,pottedplant,b,indoor,0,television
48,619,pottedplant24,2,1,3,pottedplant,b,indoor,1,television
49,342,pottedplant05,21,-1,3,pottedplant,b,indoor,0,television
50,1590,pottedplant06,20,-1,3,pottedplant,b,indoor,0,television
51,487,pitchfork19,7,1,3,pitchfork,b,outdoor,1,barn
52,1266,pitchfork10,16,-1,3,pitchfork,b,outdoor,0,barn
53,466,pitchfork07,19,1,3,pitchfork,b,outdoor,1,barn
54,306,pitchfork03,23,1,3,pitchfork,b,outdoor,1,barn
55,445,pitchfork21,5,1,3,pitchfork,b,outdoor,1,barn
56,283,bird18,8,1,3,bird,b,outdoor,1,picnictable
57,461,bird25,1,1,3,bird,b,outdoor,1,picnictable
58,416,bird11,15,-1,3,bird,b,outdoor,0,picnictable
59,1115,bird05,21,1,3,bird,b,outdoor,1,picnictable
61,1479,mailbox19,7,-1,3,mailbox,b,outdoor,0,house
62,250,mailbox17,9,-1,3,mailbox,b,outdoor,0,house
63,291,mailbox22,4,1,3,mailbox,b,outdoor,1,house
64,531,mailbox13,13,-1,3,mailbox,b,outdoor,0,house
65,1205,mailbox18,8,-1,3,mailbox,b,outdoor,0,house
66,447,frog20,6,1,3,frog,b,outdoor,1,bridge
67,484,frog14,12,1,3,frog,b,outdoor,1,bridge
68,506,frog09,17,1,3,frog,b,outdoor,1,bridge
69,1105,frog08,18,1,3,frog,b,outdoor,1,bridge
70,1406,frog23,3,1,3,frog,b,outdoor,1,bridge
71,1623,cactus12,14,1,3,cactus,b,outdoor,1,car
72,446,cactus04,22,-1,3,cactus,b,outdoor,0,car
73,290,cactus11,15,1,3,cactus,b,outdoor,1,car
74,2199,cactus01,25,-1,3,cactus,b,outdoor,0,car
75,622,cactus14,12,-1,3,cactus,b,outdoor,0,car
76,369,bottle20,6,1,3,bottle,b,outdoor,1,flower
77,510,bottle12,14,-1,3,bottle,b,outdoor,0,flower
78,1445,bottle04,22,1,3,bottle,b,outdoor,1,flower
79,323,bottle16,10,-1,3,bottle,b,outdoor,0,flower
80,971,bottle15,11,-1,3,bottle,b,outdoor,0,flower
81,584,ashtray11,15,-1,3,ashtray,b,outdoor,0,table
82,450,ashtray19,7,1,3,ashtray,b,outdoor,1,table
83,548,ashtray02,24,-1,3,ashtray,b,outdoor,0,table
84,401,ashtray10,16,1,3,ashtray,b,outdoor,1,table
85,1185,ashtray24,2,-1,3,ashtray,b,outdoor,0,table
86,641,mug21,5,1,3,mug,b,outdoor,1,gascanister
87,819,mug05,21,1,3,mug,b,outdoor,1,gascanister
88,273,mug01,25,-1,3,mug,b,outdoor,0,gascanister
89,405,mug14,12,-1,3,mug,b,outdoor,0,gascanister
90,890,mug24,2,1,3,mug,b,outdoor,1,gascanister
91,674,axe09,17,1,3,axe,b,outdoor,1,stump
92,1771,axe12,14,1,3,axe,b,outdoor,1,stump
93,493,axe20,6,-1,3,axe,b,outdoor,0,stump
94,457,axe23,3,1,3,axe,b,outdoor,1,stump
95,576,axe01,25,-1,3,axe,b,outdoor,0,stump
96,736,package02,24,-1,3,package,b,outdoor,0,frontdoor
97,373,package25,1,1,3,package,b,outdoor,1,frontdoor
98,1499,package13,13,1,3,package,b,outdoor,1,frontdoor
99,326,package08,18,1,3,package,b,outdoor,1,frontdoor
100,302,package07,19,1,3,package,b,outdoor,1,frontdoor
1,205,soap16,10,-1,3,soap,b,indoor,0,rug
2,1339,soap19,7,-1,3,soap,b,indoor,0,rug
3,1614,soap11,15,1,3,soap,b,indoor,1,rug
4,645,soap25,1,-1,3,soap,b,indoor,0,rug
5,724,soap17,9,-1,3,soap,b,indoor,0,rug
6,707,microwave24,2,1,3,microwave,b,indoor,1,orange
7,386,microwave13,13,-1,3,microwave,b,indoor,0,orange
8,987,microwave18,8,-1,3,microwave,b,indoor,0,orange
9,514,microwave14,12,-1,3,microwave,b,indoor,0,orange
10,1203,microwave06,20,-1,3,microwave,b,indoor,0,orange
11,675,lamp12,14,-1,3,lamp,b,indoor,0,window
12,425,lamp08,18,-1,3,lamp,b,indoor,0,window
13,294,lamp01,25,-1,3,lamp,b,indoor,0,window
14,444,lamp23,3,1,3,lamp,b,indoor,1,window
15,560,lamp21,5,1,3,lamp,b,indoor,1,window
16,616,firealarm11,15,-1,3,firealarm,b,indoor,0,chalkboard
17,1146,firealarm15,11,1,3,firealarm,b,indoor,1,chalkboard
18,1113,firealarm24,2,1,3,firealarm,b,indoor,1,chalkboard
19,985,firealarm03,23,-1,3,firealarm,b,indoor,0,chalkboard
20,370,firealarm02,24,-1,3,firealarm,b,indoor,0,chalkboard
21,979,candle23,3,-1,3,candle,b,indoor,0,clock
22,1010,candle09,17,-1,3,candle,b,indoor,0,clock
23,329,candle01,25,-1,3,candle,b,indoor,0,clock
24,757,candle25,1,1,3,candle,b,indoor,1,clock
25,224,candle07,19,-1,3,candle,b,indoor,0,clock
26,650,vase13,13,-1,3,vase,b,indoor,0,pedestal
27,219,vase03,23,-1,3,vase,b,indoor,0,pedestal
28,634,vase19,7,1,3,vase,b,indoor,1,pedestal
29,351,vase05,21,-1,3,vase,b,indoor,0,pedestal
30,479,vase14,12,1,3,vase,b,indoor,1,pedestal
31,1192,kettle18,8,-1,3,kettle,b,indoor,0,stove
32,296,kettle15,11,-1,3,kettle,b,indoor,0,stove
33,271,kettle10,16,-1,3,kettle,b,indoor,0,stove
34,534,kettle20,6,-1,3,kettle,b,indoor,0,stove
35,396,kettle11,15,-1,3,kettle,b,indoor,0,stove
36,257,dvdplayer23,3,-1,3,dvdplayer,b,indoor,0,remote
37,543,dvdplayer12,14,-1,3,dvdplayer,b,indoor,0,remote
38,1031,dvdplayer04,22,-1,3,dvdplayer,b,indoor,0,remote
39,231,dvdplayer16,10,-1,3,dvdplayer,b,indoor,0,remote
40,400,dvdplayer21,5,-1,3,dvdplayer,b,indoor,0,remote
41,356,mouse08,18,-1,3,mouse,b,indoor,0,keyboard
42,367,mouse22,4,-1,3,mouse,b,indoor,0,keyboard
43,199,mouse17,9,-1,3,mouse,b,indoor,0,keyboard
44,449,mouse04,22,-1,3,mouse,b,indoor,0,keyboard
45,1038,mouse16,10,-1,3,mouse,b,indoor,0,keyboard
46,1043,pottedplant02,24,1,3,pottedplant,b,indoor,1,television
47,682,pottedplant12,14,-1,3,pottedplant,b,indoor,0,television
48,513,pottedplant24,2,1,3,pottedplant,b,indoor,1,television
49,1090,pottedplant05,21,-1,3,pottedplant,b,indoor,0,television
50,625,pottedplant06,20,-1,3,pottedplant,b,indoor,0,television
51,682,pitchfork19,7,1,3,pitchfork,b,outdoor,1,barn
52,434,pitchfork10,16,1,3,pitchfork,b,outdoor,1,barn
53,374,pitchfork07,19,-1,3,pitchfork,b,outdoor,0,barn
54,232,pitchfork03,23,-1,3,pitchfork,b,outdoor,0,barn
55,302,pitchfork21,5,1,3,pitchfork,b,outdoor,1,barn
56,619,bird18,8,-1,3,bird,b,outdoor,0,picnictable
57,731,bird25,1,-1,3,bird,b,outdoor,0,picnictable
58,232,bird11,15,-1,3,bird,b,outdoor,0,picnictable
59,426,bird05,21,-1,3,bird,b,outdoor,0,picnictable
60,1295,bird16,10,1,3,bird,b,outdoor,1,picnictable
61,242,mailbox19,7,-1,3,mailbox,b,outdoor,0,house
62,812,mailbox17,9,-1,3,mailbox,b,outdoor,0,house
63,736,mailbox22,4,-1,3,mailbox,b,outdoor,0,house
64,217,mailbox13,13,-1,3,mailbox,b,outdoor,0,house
65,266,mailbox18,8,-1,3,mailbox,b,outdoor,0,house
66,428,frog20,6,1,3,frog,b,outdoor,1,bridge
67,703,frog14,12,-1,3,frog,b,outdoor,0,bridge
68,763,frog09,17,-1,3,frog,b,outdoor,0,bridge
69,702,frog08,18,-1,3,frog,b,outdoor,0,bridge
70,1398,frog23,3,-1,3,frog,b,outdoor,0,bridge
71,801,cactus12,14,-1,3,cactus,b,outdoor,0,car
72,515,cactus04,22,-1,3,cactus,b,outdoor,0,car
73,1093,cactus11,15,-1,3,cactus,b,outdoor,0,car
74,581,cactus01,25,-1,3,cactus,b,outdoor,0,car
75,552,cactus14,12,1,3,cactus,b,outdoor,1,car
76,1093,bottle20,6,-1,3,bottle,b,outdoor,0,flower
77,533,bottle12,14,-1,3,bottle,b,outdoor,0,flower
78,448,bottle04,22,-1,3,bottle,b,outdoor,0,flower
79,842,bottle16,10,1,3,bottle,b,outdoor,1,flower
80,499,bottle15,11,-1,3,bottle,b,outdoor,0,flower
81,1175,ashtray11,15,-1,3,ashtray,b,outdoor,0,table
82,284,ashtray19,7,-1,3,ashtray,b,outdoor,0,table
83,466,ashtray02,24,-1,3,ashtray,b,outdoor,0,table
84,963,ashtray10,16,-1,3,ashtray,b,outdoor,0,table
85,245,ashtray24,2,-1,3,ashtray,b,outdoor,0,table
86,1001,mug21,5,-1,3,mug,b,outdoor,0,gascanister
87,334,mug05,21,-1,3,mug,b,outdoor,0,gascanister
88,438,mug01,25,-1,3,mug,b,outdoor,0,gascanister
89,727,mug14,12,-1,3,mug,b,outdoor,0,gascanister
90,525,mug24,2,-1,3,mug,b,outdoor,0,gascanister
91,347,axe09,17,-1,3,axe,b,outdoor,0,stump
92,269,axe12,14,-1,3,axe,b,outdoor,0,stump
93,257,axe20,6,1,3,axe,b,outdoor,1,stump
94,437,axe23,3,1,3,axe,b,outdoor,1,stump
95,404,axe01,25,-1,3,axe,b,outdoor,0,stump
96,432,package02,24,-1,3,package,b,outdoor,0,frontdoor
97,332,package25,1,1,3,package,b,outdoor,1,frontdoor
98,742,package13,13,1,3,package,b,outdoor,1,frontdoor
99,261,package08,18,-1,3,package,b,outdoor,0,frontdoor
100,718,package07,19,-1,3,package,b,outdoor,0,frontdoor
